train/reward,train/explained_variance,train/n_updates,train/policy_loss,train/std,train/value_loss,time/time_elapsed,time/fps,train/entropy_loss,train/learning_rate,time/total_timesteps,time/iterations
-0.86370087,0.0,5899,61.8211555480957,1.009665608406067,4.1474127769470215,251,117,-41.39433288574219,0.0007,29500,5900
-0.16920196,1.1920928955078125e-07,5999,147.1525115966797,1.0109177827835083,14.013458251953125,256,117,-41.42463684082031,0.0007,30000,6000
-8.09379,2.384185791015625e-07,6099,-96.07376861572266,1.0120512247085571,14.562644004821777,260,116,-41.45634078979492,0.0007,30500,6100
-1.1193475,-1.1920928955078125e-07,6199,-122.10479736328125,1.0125277042388916,13.885390281677246,265,116,-41.472145080566406,0.0007,31000,6200
7.0545774,1.1920928955078125e-07,6299,1162.7535400390625,1.0121384859085083,1058.960205078125,269,116,-41.45581817626953,0.0007,31500,6300
1.9486883,0.0,6399,41.526527404785156,1.0124025344848633,1.3274506330490112,273,117,-41.46571350097656,0.0007,32000,6400
-5.473836,0.0,6499,61.990692138671875,1.0120770931243896,10.392292976379395,277,117,-41.45170211791992,0.0007,32500,6500
0.14508653,5.960464477539063e-08,6599,-24.000505447387695,1.0112073421478271,3.5104148387908936,281,117,-41.42599105834961,0.0007,33000,6600
-10.29194,0.0,6699,-1485.6171875,1.0120505094528198,1393.4490966796875,286,117,-41.451473236083984,0.0007,33500,6700
0.44143,0.0,6799,-381.9565124511719,1.0106899738311768,82.56433868408203,290,117,-41.41284942626953,0.0007,34000,6800
-10.241172,0.0,6899,-427.12579345703125,1.0097078084945679,164.09996032714844,294,117,-41.38037872314453,0.0007,34500,6900
-0.45898107,-0.011585831642150879,6999,44.08345413208008,1.0094521045684814,1.4480516910552979,298,117,-41.3707275390625,0.0007,35000,7000
1.6200018,-1.1920928955078125e-07,7099,-33.26368713378906,1.0099350214004517,1.352061152458191,303,117,-41.390174865722656,0.0007,35500,7100
-1.6064115,0.0,7199,-291.9374084472656,1.0084682703018188,46.68455123901367,307,117,-41.35169219970703,0.0007,36000,7200
-2.0223186,0.0,7299,-114.73332977294922,1.0099060535430908,12.539153099060059,311,117,-41.392269134521484,0.0007,36500,7300
-10.023635,1.1920928955078125e-07,7399,281.0675964355469,1.008668065071106,52.381690979003906,315,117,-41.356624603271484,0.0007,37000,7400
-3.9870293,0.0,7499,289.7297058105469,1.0067578554153442,71.6286392211914,319,117,-41.3013916015625,0.0007,37500,7500
0.96909016,-0.04065215587615967,7599,-126.13433837890625,1.0078198909759521,8.176713943481445,324,117,-41.33081817626953,0.0007,38000,7600
2.4158041,0.0,7699,-66.53803253173828,1.0093086957931519,2.82287859916687,328,117,-41.364967346191406,0.0007,38500,7700
-0.47822315,0.0,7799,-84.0383071899414,1.0100094079971313,6.165180206298828,332,117,-41.38679885864258,0.0007,39000,7800
2.6675744,0.0,7899,441.2689514160156,1.0102026462554932,146.0626220703125,336,117,-41.395259857177734,0.0007,39500,7900
0.33679518,1.1920928955078125e-07,7999,-264.51666259765625,1.0092880725860596,48.73712921142578,340,117,-41.36631393432617,0.0007,40000,8000
8.51873,-1.1920928955078125e-07,8099,209.822998046875,1.0081722736358643,59.62418746948242,345,117,-41.33647155761719,0.0007,40500,8100
-0.45113897,0.0,8199,-21.16531753540039,1.0064654350280762,0.8737480044364929,349,117,-41.27895736694336,0.0007,41000,8200
-2.344584,4.172325134277344e-06,8299,-17.080089569091797,1.0074708461761475,0.3978581130504608,353,117,-41.3084831237793,0.0007,41500,8300
-0.99927014,1.1920928955078125e-07,8399,5.575411319732666,1.0078773498535156,0.17925091087818146,357,117,-41.326637268066406,0.0007,42000,8400
0.54120874,0.0,8499,-33.6785774230957,1.0078661441802979,1.908013939857483,361,117,-41.321693420410156,0.0007,42500,8500
-12.942829,5.960464477539063e-08,8599,107.53022766113281,1.0094594955444336,28.156299591064453,365,117,-41.36933898925781,0.0007,43000,8600
0.7916671,0.0,8699,-3.708242893218994,1.009933352470398,0.9115943908691406,370,117,-41.3821907043457,0.0007,43500,8700
0.6572692,0.002596437931060791,8799,-44.623809814453125,1.0117367506027222,1.3106262683868408,374,117,-41.43162536621094,0.0007,44000,8800
1.2493141,-0.0046950578689575195,8899,-21.0224552154541,1.012520670890808,0.9478103518486023,378,117,-41.45859909057617,0.0007,44500,8900
-0.8812681,1.1920928955078125e-07,8999,-12.841071128845215,1.0128227472305298,1.1364496946334839,382,117,-41.45654296875,0.0007,45000,9000
1.2357236,0.0017817020416259766,9099,25.723703384399414,1.0121878385543823,1.3118350505828857,386,117,-41.444820404052734,0.0007,45500,9100
6.910831,0.0,9199,-4.642256259918213,1.011513590812683,3.556744337081909,391,117,-41.415828704833984,0.0007,46000,9200
1.387503,0.0,9299,-116.3274917602539,1.0104881525039673,9.487337112426758,395,117,-41.38910675048828,0.0007,46500,9300
-0.9776756,0.0,9399,133.99232482910156,1.009380578994751,11.357436180114746,399,117,-41.358306884765625,0.0007,47000,9400
-0.14308462,0.0,9499,-44.19889450073242,1.0106275081634521,2.2582991123199463,403,117,-41.39527893066406,0.0007,47500,9500
-0.41902286,0.00014275312423706055,9599,-678.0040893554688,1.0132293701171875,220.555419921875,407,117,-41.474700927734375,0.0007,48000,9600
-2.0923386,0.0,9699,144.465576171875,1.0147627592086792,14.053370475769043,412,117,-41.50803756713867,0.0007,48500,9700
3.02979,0.0018720626831054688,9799,110.26997375488281,1.0167495012283325,31.712186813354492,416,117,-41.561580657958984,0.0007,49000,9800
-0.26173118,5.960464477539063e-08,9899,-14.332755088806152,1.0185019969940186,0.48930665850639343,420,117,-41.61079406738281,0.0007,49500,9900
-0.58077085,5.960464477539063e-08,9999,41.420772552490234,1.0181044340133667,1.7666689157485962,424,117,-41.602447509765625,0.0007,50000,10000
